"Line","Variance","Speed average","EndTime","From (lat)","From (lon)","To (lat)","To (lon)"
39,0,14.80414605376962,"12",50.838006,4.40897,50.836753,4.41154
39,0,15.778629388586953,"12",50.836753,4.41154,50.836257,4.41523
39,0,18.528235678997543,"12",50.836257,4.41523,50.834663,4.421915
39,0,30.841612483346953,"12",50.834663,4.421915,50.835002,4.428247
39,0,18.971549066958623,"12",50.835002,4.428247,50.83142,4.432911
39,0,13.777022744233177,"12",50.83142,4.432911,50.82784,4.438996
39,0,26.523345170989593,"12",50.82784,4.438996,50.827135,4.444942
39,0,23.960371639442975,"12",50.827135,4.444942,50.831131,4.451677
39,0,28.355358958599332,"12",50.831131,4.451677,50.834696,4.456609
39,0,36.740511982044964,"12",50.834696,4.456609,50.838718,4.463999
39,0,15.740913093361955,"12",50.838718,4.463999,50.84135,4.465339
39,0,19.329879761465087,"12",50.84135,4.465339,50.844605,4.465019
39,0,14.812423797270451,"12",50.844605,4.465019,50.844774,4.467008
39,0,35.83686841532297,"12",50.844774,4.467008,50.845317,4.47354
39,0,24.860082476195476,"12",50.845317,4.47354,50.845841,4.479761
39,0,29.967301547683203,"12",50.845841,4.479761,50.846268,4.484802
39,0,27.452309762837498,"12",50.846268,4.484802,50.84681,4.491264
39,0,37.609726822491815,"12",50.84681,4.491264,50.844993,4.499935
39,0,29.652791909279568,"12",50.844993,4.499935,50.842114,4.502611
39,1,19.45663300198808,"12",50.830978,4.451379,50.827387,4.444659
41,0,52.38697060854477,"12",50.803083,4.341826,50.803912,4.349486
41,0,21.16577211140673,"12",50.803912,4.349486,50.804317,4.354863
41,0,10.158061483399853,"12",50.804317,4.354863,50.804084,4.358041
41,0,19.340156792723324,"12",50.804084,4.358041,50.803733,4.361942
41,0,28.668382174066387,"12",50.803733,4.361942,50.804785,4.368837
41,0,11.464291628921709,"12",50.804785,4.368837,50.802349,4.372922
41,0,10.460318852293833,"12",50.802349,4.372922,50.79958,4.376341
41,0,22.371505266003567,"12",50.802634,4.390584,50.801169,4.393449
41,0,16.737220086975835,"12",50.801169,4.393449,50.801644,4.39691
41,0,16.89194189876205,"12",50.801644,4.39691,50.804133,4.40026
41,0,18.650778346569428,"12",50.804133,4.40026,50.806255,4.400659
41,0,17.838631458673447,"12",50.809616,4.403442,50.810748,4.407132
41,0,17.92407525718426,"12",50.810748,4.407132,50.810899,4.411502
41,0,23.04487581950819,"12",50.810899,4.411502,50.809495,4.416849
41,0,15.921317502837464,"12",50.809495,4.416849,50.810914,4.418795
41,0,22.61565925173189,"12",50.810914,4.418795,50.813198,4.417236
41,0,12.58177124826857,"12",50.813198,4.417236,50.813655,4.419876
41,0,27.20686005915479,"12",50.813655,4.419876,50.81262,4.423124
41,0,18.455407802415557,"12",50.81262,4.423124,50.812357,4.429112
41,0,17.852615128176407,"12",50.812357,4.429112,50.811714,4.432757
41,0,29.26810187083,"12",50.811714,4.432757,50.809898,4.436174
41,0,11.287506810878355,"12",50.809898,4.436174,50.808245,4.435562
41,1,20.249988833214967,"12",50.808245,4.435562,50.81033,4.435664
41,1,10.461407161980572,"12",50.81033,4.435664,50.811842,4.432488
41,1,11.012132205151335,"12",50.811842,4.432488,50.812483,4.428388
42,0,16.702431549436536,"12",50.866116,4.453828,50.864124,4.456697
42,0,23.65573932200046,"12",50.864124,4.456697,50.862491,4.457457
42,0,16.0076354798122,"12",50.862491,4.457457,50.860156,4.454896
42,0,25.67786661586727,"12",50.860156,4.454896,50.856356,4.450188
42,0,19.920792259798763,"12",50.856356,4.450188,50.85284,4.452738
42,0,17.434224441382014,"12",50.85284,4.452738,50.852563,4.455372
42,0,18.633514919893763,"12",50.852563,4.455372,50.854452,4.447756
42,0,16.835983544368784,"12",50.854452,4.447756,50.853935,4.44343
42,0,19.571195713895214,"12",50.853935,4.44343,50.854908,4.438909
42,0,14.599097260311932,"12",50.854908,4.438909,50.85249,4.437386
42,0,16.823617429638627,"12",50.85249,4.437386,50.851026,4.434771
42,0,22.209881921992835,"12",50.851026,4.434771,50.84779,4.436351
43,0,25.789421830994126,"12",50.799876,4.358382,50.80305,4.358807
43,0,9.236906160471847,"12",50.80305,4.358807,50.804353,4.356523
43,0,26.697395683690246,"12",50.804353,4.356523,50.803921,4.349047
43,0,20.917229509796584,"12",50.803921,4.349047,50.803139,4.342194
43,0,12.985757105838994,"12",50.803139,4.342194,50.800674,4.337416
43,0,11.605473980898976,"12",50.800674,4.337416,50.798185,4.336239
43,0,20.266630255259603,"12",50.798185,4.336239,50.794343,4.3343
43,0,23.978488200405803,"12",50.794343,4.3343,50.791986,4.332798
43,0,13.59264701613959,"12",50.791986,4.332798,50.789489,4.333821
43,0,8.496057859329815,"12",50.789489,4.333821,50.78698,4.330689
43,0,23.954834196249294,"12",50.78698,4.330689,50.784248,4.332705
43,0,43.104216693881376,"12",50.784248,4.332705,50.781047,4.332395
43,0,13.318021486679537,"12",50.781047,4.332395,50.778935,4.332425
43,0,32.70231270613825,"12",50.778935,4.332425,50.776292,4.33478
43,0,15.416870939973624,"12",50.776292,4.33478,50.773299,4.335988
43,0,13.96939889868014,"12",50.773299,4.335988,50.774094,4.338942
43,0,19.569212822875308,"12",50.776788,4.33909,50.77961,4.338295
43,0,16.74506311921544,"12",50.77961,4.338295,50.782011,4.341228
43,0,33.48398121515356,"12",50.782011,4.341228,50.780305,4.349198
43,0,17.149324038833022,"12",50.780305,4.349198,50.778337,4.354473
43,0,24.223875945860463,"12",50.778337,4.354473,50.782621,4.35701
43,0,18.438872015862675,"12",50.779259,4.376415,50.780738,4.380476
43,0,42.01509483928636,"12",50.780738,4.380476,50.783459,4.379204
43,0,21.390280879162404,"12",50.783459,4.379204,50.787661,4.375822
43,0,17.124866749836194,"12",50.787661,4.375822,50.789323,4.37502
43,0,6.796014482760755,"12",50.792451,4.374226,50.794875,4.373693
43,0,15.928324444734503,"12",50.794875,4.373693,50.795803,4.372407
43,1,19.840659569358888,"12",50.776441,4.334839,50.779087,4.332411
44,0,14.999754324190919,"12",50.838006,4.40897,50.836753,4.41154
44,0,17.252076272688722,"12",50.836753,4.41154,50.836257,4.41523
44,0,21.24070613867846,"12",50.836257,4.41523,50.834663,4.421915
44,0,25.246592569556302,"12",50.834663,4.421915,50.835002,4.428247
44,0,16.45162571848326,"12",50.835002,4.428247,50.83142,4.432911
44,0,17.426608269247676,"12",50.83142,4.432911,50.82784,4.438996
44,0,33.93971161736333,"12",50.82784,4.438996,50.827135,4.444942
44,0,34.487411146109984,"12",50.827135,4.444942,50.821865,4.447474
44,0,51.62498102398317,"12",50.821865,4.447474,50.818474,4.450647
44,0,54.23594275285759,"12",50.818474,4.450647,50.818892,4.457204
44,0,28.611332824014344,"12",50.81981,4.467423,50.820296,4.476975
44,0,29.96384101729463,"12",50.820296,4.476975,50.817458,4.483042
44,0,31.770951775795563,"12",50.822709,4.49949,50.825801,4.507531
44,0,28.12438695279303,"12",50.825801,4.507531,50.829596,4.513476
45,0,19.73673012158824,"12",50.848138,4.436066,50.850757,4.434245
45,0,19.873826417821462,"12",50.850757,4.434245,50.852876,4.437997
45,0,14.419141748792304,"12",50.852876,4.437997,50.855618,4.438981
45,0,20.673839583376115,"12",50.855618,4.438981,50.85644,4.431044
45,0,19.074044188985166,"12",50.85644,4.431044,50.855498,4.428174
45,0,17.55269672633727,"12",50.855498,4.428174,50.860617,4.420453
45,0,18.17019778597884,"12",50.860617,4.420453,50.859742,4.416887
45,0,9.070147379058225,"12",50.859742,4.416887,50.859657,4.414231
45,0,17.919490653447227,"12",50.859657,4.414231,50.861276,4.412642
45,0,17.381471349884066,"12",50.861276,4.412642,50.865035,4.408995
45,0,20.338909616075266,"12",50.865035,4.408995,50.86793,4.406426
45,0,22.34384578457898,"12",50.86793,4.406426,50.870897,4.407182
45,0,16.678863078240298,"12",50.870897,4.407182,50.871958,4.40383
45,0,13.563439451671078,"12",50.871958,4.40383,50.874341,4.403888
45,0,12.354444945045088,"12",50.874341,4.403888,50.876696,4.402225
45,0,25.36640814482534,"12",50.876696,4.402225,50.879033,4.403878
45,0,14.843912169051624,"12",50.879033,4.403878,50.880867,4.403836
45,0,18.3483334360175,"12",50.880867,4.403836,50.880967,4.401719
45,1,20.53166748193133,"12",50.880967,4.401719,50.880816,4.403821
45,1,15.936657498974052,"12",50.880816,4.403821,50.878826,4.403693
45,1,21.905860284257642,"12",50.878826,4.403693,50.877097,4.401905
45,1,16.232681419464328,"12",50.877097,4.401905,50.874152,4.403007
45,1,17.105733098555724,"12",50.874152,4.403007,50.87177,4.403872
45,1,17.581617171115198,"12",50.87177,4.403872,50.8706,4.406414
45,1,19.157392191226997,"12",50.8706,4.406414,50.86793,4.40627
45,1,11.147876774242542,"12",50.86793,4.40627,50.863443,4.410272
45,1,11.693925035124677,"12",50.863443,4.410272,50.861096,4.412542
45,1,15.233253157500723,"12",50.861096,4.412542,50.859324,4.415637
45,1,16.45062289647165,"12",50.855561,4.428543,50.85661,4.432322
45,1,21.300660566027712,"12",50.85661,4.432322,50.854908,4.438909
45,1,16.87993065469488,"12",50.854908,4.438909,50.85249,4.437386
45,1,22.977611067833156,"12",50.85249,4.437386,50.851026,4.434771
45,1,22.000244567682472,"12",50.851026,4.434771,50.84779,4.436351
46,0,32.94698961518795,"12",50.841803,4.286873,50.838026,4.284196
46,0,20.052987954239104,"12",50.838026,4.284196,50.834966,4.280497
46,0,20.714891151346798,"12",50.834966,4.280497,50.833206,4.282487
46,0,18.60410454912089,"12",50.829214,4.281586,50.829451,4.286071
46,0,14.443575199758005,"12",50.829451,4.286071,50.831225,4.290057
46,0,16.1674797625014,"12",50.831225,4.290057,50.833457,4.295192
46,0,18.249264938123286,"12",50.833457,4.295192,50.83533,4.299476
46,0,12.519158226400258,"12",50.83533,4.299476,50.834812,4.306674
46,0,13.70130032739544,"12",50.834812,4.306674,50.835713,4.312224
46,0,7.0152715505214065,"12",50.835713,4.312224,50.836115,4.314685
46,0,9.34149167919865,"12",50.836115,4.314685,50.837022,4.318582
46,0,15.76294613981068,"12",50.837022,4.318582,50.839207,4.323321
46,0,15.436318783435315,"12",50.839207,4.323321,50.841816,4.330106
46,0,9.919887948393361,"12",50.841816,4.330106,50.843741,4.335201
46,0,10.416838893824611,"12",50.843741,4.335201,50.844731,4.338892
46,0,9.647146847601045,"12",50.844731,4.338892,50.846737,4.343922
46,0,13.87340890855924,"12",50.846737,4.343922,50.849296,4.34871
46,0,10.876790816693664,"12",50.849296,4.34871,50.85242,4.351157
46,0,17.313515319752057,"12",50.85242,4.351157,50.856447,4.353059
46,0,13.902370419436007,"12",50.856447,4.353059,50.859189,4.354777
46,0,16.73309597911394,"12",50.859189,4.354777,50.860782,4.355779
46,0,17.27622724923158,"12",50.860782,4.355779,50.863234,4.356932
46,1,13.464040416317372,"12",50.850496,4.349922,50.848383,4.3467
46,1,16.434047859507434,"12",50.848383,4.3467,50.846143,4.342782
46,1,19.971485828800464,"12",50.843561,4.33398,50.841816,4.329864
46,1,22.37520299977185,"12",50.841816,4.329864,50.839135,4.32291
46,1,20.390263733076047,"12",50.839135,4.32291,50.836822,4.318057
46,1,11.436944291548564,"12",50.836822,4.318057,50.836065,4.313969
46,1,20.535344728828257,"12",50.836065,4.313969,50.835642,4.3115
46,1,12.872021306419947,"12",50.835642,4.3115,50.834614,4.305255
46,1,13.951553044958604,"12",50.834614,4.305255,50.83303,4.302815
47,0,34.326053185455635,"12",50.888855,4.374708,50.891066,4.380166
47,0,15.606816178743395,"12",50.891066,4.380166,50.894356,4.382654
47,0,17.901188293120654,"12",50.894356,4.382654,50.895522,4.389181
47,0,19.274230227322143,"12",50.895522,4.389181,50.895756,4.394267
47,0,24.72394896876295,"12",50.895756,4.394267,50.899306,4.399017
47,0,53.74446289776124,"12",50.899306,4.399017,50.902785,4.398081
47,0,22.1141614026041,"12",50.902785,4.398081,50.905166,4.401793
47,0,18.804397217047445,"12",50.914183,4.39907,50.91687,4.402257
47,0,25.323973807558225,"12",50.91687,4.402257,50.919385,4.408232
47,0,19.617751793505875,"12",50.919385,4.408232,50.921057,4.4093
47,0,21.089171525966883,"12",50.921057,4.4093,50.922736,4.413781
47,0,34.431679946342186,"12",50.922736,4.413781,50.926373,4.423329
47,0,16.032463204547646,"12",50.926373,4.423329,50.923607,4.426533
47,0,23.119043069357936,"12",50.92158,4.428648,50.924533,4.431944
48,0,21.734207976818986,"12",50.844886,4.346148,50.842882,4.350791
48,0,12.697515570586253,"12",50.842882,4.350791,50.840904,4.350565
48,0,14.563625195779062,"12",50.840904,4.350565,50.837424,4.346875
48,0,17.30130848759318,"12",50.837424,4.346875,50.834403,4.343214
48,0,11.37679780860798,"12",50.834403,4.343214,50.836543,4.339457
48,0,12.668960897495623,"12",50.836543,4.339457,50.834096,4.335818
48,0,15.423310597480615,"12",50.834096,4.335818,50.831139,4.333253
48,0,16.941180224211912,"12",50.831139,4.333253,50.828579,4.333825
48,0,20.04340504554183,"12",50.828579,4.333825,50.824506,4.334729
48,0,15.894102200939233,"12",50.824506,4.334729,50.821348,4.334025
48,0,22.757370964651376,"12",50.821348,4.334025,50.820882,4.338183
48,0,13.86759903517134,"12",50.820882,4.338183,50.821413,4.341859
48,0,14.891465356952711,"12",50.821413,4.341859,50.818572,4.340952
48,0,12.837608088724252,"12",50.818572,4.340952,50.816262,4.339974
48,0,22.217610795271327,"12",50.816262,4.339974,50.816234,4.335873
48,0,16.10374525985862,"12",50.816234,4.335873,50.814722,4.332667
48,0,16.451820819645306,"12",50.814722,4.332667,50.813742,4.330585
48,0,17.58734380268599,"12",50.813742,4.330585,50.810676,4.329038
48,0,18.21543039795409,"12",50.810676,4.329038,50.807026,4.32846
48,0,13.874051954979649,"12",50.807026,4.32846,50.80432,4.32788
48,0,16.26054572054076,"12",50.80432,4.32788,50.802945,4.330492
48,0,20.149643887013813,"12",50.802945,4.330492,50.800733,4.32733
48,0,27.788823827957568,"12",50.800733,4.32733,50.805452,4.32734
48,1,19.304621792148623,"12",50.805452,4.32734,50.807655,4.328317
48,1,21.45293205683507,"12",50.807655,4.328317,50.810911,4.329166
48,1,19.695988976425134,"12",50.813771,4.330839,50.814758,4.332909
48,1,25.07905529330513,"12",50.814758,4.332909,50.816279,4.336171
48,1,13.571745483782612,"12",50.816279,4.336171,50.816405,4.340144
48,1,23.488625540868973,"12",50.824656,4.334986,50.828334,4.334172
48,1,21.34764639227327,"12",50.828334,4.334172,50.831684,4.333425
49,0,22.669692391246173,"12",50.836335,4.337833,50.834096,4.335818
49,0,20.193649035704265,"12",50.834096,4.335818,50.831389,4.332229
49,0,21.381459157466107,"12",50.831389,4.332229,50.828952,4.329179
49,0,22.1282768793581,"12",50.828952,4.329179,50.827135,4.327179
49,0,13.815464537183846,"12",50.827135,4.327179,50.824159,4.325394
49,0,17.03300709908869,"12",50.824159,4.325394,50.822171,4.321734
49,0,24.327623117226352,"12",50.822171,4.321734,50.823497,4.316113
49,0,27.39730802756695,"12",50.823497,4.316113,50.823973,4.310747
49,0,18.630451670219212,"12",50.823973,4.310747,50.827044,4.305009
49,0,14.323950500960843,"12",50.827044,4.305009,50.828949,4.302693
49,0,19.734086035774936,"12",50.828949,4.302693,50.830337,4.301111
49,0,14.826088001453975,"12",50.830337,4.301111,50.832176,4.302036
49,0,16.035860884156502,"12",50.832176,4.302036,50.834812,4.306674
49,0,11.989061477530333,"12",50.834812,4.306674,50.837258,4.307423
49,0,12.119142751075499,"12",50.837258,4.307423,50.839235,4.306881
49,0,15.427089370893201,"12",50.839235,4.306881,50.841903,4.303243
49,0,19.52603847800038,"12",50.841903,4.303243,50.843753,4.300032
49,0,17.600454956929028,"12",50.843753,4.300032,50.844272,4.296382
49,0,24.79462864122034,"12",50.844272,4.296382,50.847402,4.299103
49,0,24.434118546247465,"12",50.847402,4.299103,50.851655,4.300702
49,0,28.655195627914694,"12",50.851655,4.300702,50.855561,4.307349
49,0,19.781412968318374,"12",50.855561,4.307349,50.856901,4.3094
49,0,18.212422250569162,"12",50.856901,4.3094,50.858682,4.311784
49,0,23.23273774370973,"12",50.858682,4.311784,50.861273,4.315886
49,0,18.943276651292507,"12",50.861273,4.315886,50.861842,4.322192
49,0,20.333310349773157,"12",50.861842,4.322192,50.862688,4.326239
49,0,15.642616324850438,"12",50.862688,4.326239,50.863005,4.330789
49,0,10.85662460336896,"12",50.863005,4.330789,50.863301,4.330614
49,1,21.23143150962327,"12",50.863301,4.330614,50.862752,4.325697
49,1,14.894707025505902,"12",50.862752,4.325697,50.861968,4.321936
49,1,17.33784179611247,"12",50.861968,4.321936,50.861354,4.316156
49,1,19.93523223373963,"12",50.861354,4.316156,50.858628,4.311245
49,1,17.118349696694853,"12",50.858628,4.311245,50.856955,4.308918
49,1,14.051267932347017,"12",50.856955,4.308918,50.854993,4.306065
49,1,27.753009801639017,"12",50.854993,4.306065,50.851754,4.30046
49,1,18.060838578059656,"12",50.851754,4.30046,50.846278,4.298367
49,1,19.030974658630868,"12",50.846278,4.298367,50.843418,4.295787
49,1,18.764327191581746,"12",50.843418,4.295787,50.843475,4.300486
49,1,15.95074417427331,"12",50.843475,4.300486,50.841454,4.303457
49,1,15.102204053512441,"12",50.841454,4.303457,50.839594,4.3061
49,1,13.683272847108675,"12",50.839594,4.3061,50.838895,4.309863
49,1,14.973239358939997,"12",50.838895,4.309863,50.83628,4.311485
49,1,10.899604028876185,"12",50.83628,4.311485,50.834614,4.305255
49,1,11.291484418139218,"12",50.834614,4.305255,50.83303,4.302815
49,1,16.71362425443291,"12",50.83303,4.302815,50.829745,4.300692
49,1,14.344284851151492,"12",50.829745,4.300692,50.828805,4.303346
49,1,14.73584442042652,"12",50.828805,4.303346,50.826586,4.304877
49,1,13.494468937735512,"12",50.826586,4.304877,50.823802,4.310464
49,1,24.273174482881277,"12",50.823802,4.310464,50.823274,4.316581
49,1,14.826589635058294,"12",50.823274,4.316581,50.822306,4.322642
49,1,14.521381050877984,"12",50.822306,4.322642,50.824878,4.32633
49,1,21.462121543658657,"12",50.824878,4.32633,50.82727,4.327492
49,1,28.900408230348784,"12",50.82727,4.327492,50.830004,4.330725
49,1,18.271891322936526,"12",50.830004,4.330725,50.831686,4.332853
49,1,18.925135031746322,"12",50.831686,4.332853,50.834213,4.336102
49,1,12.246456575083066,"12",50.834213,4.336102,50.836874,4.337165
50,0,19.337056498822772,"12",50.836335,4.337833,50.834096,4.335818
50,0,17.256120602876308,"12",50.834096,4.335818,50.831389,4.332229
50,0,19.718668181255275,"12",50.831389,4.332229,50.828952,4.329179
50,0,23.960502152919158,"12",50.828952,4.329179,50.827135,4.327179
50,0,14.294919878250214,"12",50.827135,4.327179,50.824159,4.325394
50,0,19.38765082304056,"12",50.824159,4.325394,50.821668,4.32197
50,0,21.24039200551023,"12",50.821668,4.32197,50.816648,4.319873
50,0,20.659354144844176,"12",50.816648,4.319873,50.812101,4.318835
50,0,11.654502463489457,"12",50.812101,4.318835,50.809901,4.317548
50,0,18.25182105061867,"12",50.809901,4.317548,50.806398,4.314093
50,0,21.83113805383152,"12",50.806398,4.314093,50.802176,4.316292
50,0,15.066061652731618,"12",50.802176,4.316292,50.800828,4.317514
50,0,24.25622642632142,"12",50.800828,4.317514,50.798433,4.312655
50,0,14.376677369512063,"12",50.798433,4.312655,50.796599,4.309433
50,0,9.268706290892778,"12",50.796599,4.309433,50.794791,4.306641
50,0,16.055993749641274,"12",50.794791,4.306641,50.789905,4.29845
50,0,25.048786035494526,"12",50.789905,4.29845,50.786901,4.296668
50,0,20.546648125111908,"12",50.786901,4.296668,50.783959,4.292447
50,0,24.178985947220518,"12",50.783959,4.292447,50.781484,4.289118
50,0,35.16157655102638,"12",50.77068,4.278504,50.765858,4.273708
50,1,33.61100633670477,"12",50.765858,4.273708,50.767019,4.274953
50,1,22.363914703188726,"12",50.767019,4.274953,50.771319,4.279084
50,1,18.517542713949418,"12",50.771319,4.279084,50.774008,4.281333
50,1,20.95278806071187,"12",50.779577,4.286314,50.781385,4.289019
50,1,26.08110875376337,"12",50.781385,4.289019,50.784229,4.293113
50,1,14.199538704351275,"12",50.784229,4.293113,50.786442,4.29613
50,1,19.35078003467446,"12",50.786442,4.29613,50.790337,4.299527
50,1,11.505687778644635,"12",50.790337,4.299527,50.794746,4.306627
50,1,16.724973157972727,"12",50.794746,4.306627,50.796824,4.309901
50,1,33.93418398192636,"12",50.796824,4.309901,50.798516,4.313105
50,1,19.285200646804547,"12",50.798516,4.313105,50.801295,4.317314
50,1,15.257930924159911,"12",50.801295,4.317314,50.802607,4.315696
50,1,18.59558037030705,"12",50.802607,4.315696,50.806607,4.314443
50,1,16.564880965719716,"12",50.806607,4.314443,50.810537,4.317971
50,1,9.407928627654863,"12",50.810537,4.317971,50.811535,4.318751
50,1,19.344386760695777,"12",50.811535,4.318751,50.817464,4.320483
50,1,17.379063697953523,"12",50.817464,4.320483,50.822306,4.322642
50,1,15.406292552100135,"12",50.822306,4.322642,50.824878,4.32633
50,1,23.9219672029636,"12",50.824878,4.32633,50.82727,4.327492
50,1,25.752972026744477,"12",50.82727,4.327492,50.830004,4.330725
50,1,19.23938250642054,"12",50.830004,4.330725,50.831686,4.332853
50,1,18.642085630508983,"12",50.831686,4.332853,50.834213,4.336102
50,1,14.48859373253281,"12",50.834213,4.336102,50.836874,4.337165
51,0,37.067769068697096,"12",50.893462,4.332132,50.890647,4.330038
51,0,24.31730833358745,"12",50.890647,4.330038,50.889039,4.334672
51,0,21.92031347466715,"12",50.889039,4.334672,50.886036,4.333523
51,0,18.5880865236109,"12",50.886036,4.333523,50.882189,4.335515
51,0,18.31489102362679,"12",50.882189,4.335515,50.879699,4.334494
51,0,13.302765622263218,"12",50.879699,4.334494,50.87764,4.332876
51,0,19.57636274911103,"12",50.87764,4.332876,50.874163,4.333773
51,0,24.56583139308285,"12",50.874163,4.333773,50.870424,4.334721
51,0,19.469444947114415,"12",50.870424,4.334721,50.867465,4.33608
51,0,14.421150204870358,"12",50.867465,4.33608,50.865946,4.338822
51,0,18.894516559431796,"12",50.865946,4.338822,50.861254,4.3383
51,0,14.249444016881743,"12",50.861254,4.3383,50.860212,4.340871
51,0,17.806070641220934,"12",50.860212,4.340871,50.858981,4.344891
51,0,15.44675541315136,"12",50.858981,4.344891,50.857525,4.34867
51,0,18.191787048500586,"12",50.857525,4.34867,50.855619,4.346114
51,0,12.89379048752916,"12",50.855619,4.346114,50.853685,4.341809
51,0,22.542890621342345,"12",50.853685,4.341809,50.850353,4.338531
51,0,14.77087324925017,"12",50.850353,4.338531,50.847602,4.337914
51,0,14.686299300377135,"12",50.847602,4.337914,50.844281,4.339209
51,0,18.60601426362579,"12",50.844281,4.339209,50.840048,4.340684
51,0,15.347738498756707,"12",50.840048,4.340684,50.836353,4.338259
51,0,25.17575398550381,"12",50.836353,4.338259,50.832547,4.342972
51,0,20.89393195535598,"12",50.832547,4.342972,50.829721,4.346537
51,0,25.40371915333102,"12",50.829721,4.346537,50.825702,4.34549
51,0,21.144490053879764,"12",50.825702,4.34549,50.82109,4.343888
51,0,16.961359957674908,"12",50.82109,4.343888,50.817656,4.34616
51,0,16.084289861560265,"12",50.817656,4.34616,50.812915,4.34744
51,0,14.991765608244279,"12",50.812915,4.34744,50.809808,4.345455
51,0,21.205014797434888,"12",50.809808,4.345455,50.80664,4.343477
51,0,16.17327132926223,"12",50.80664,4.343477,50.803308,4.341358
51,0,15.487123536913094,"12",50.803308,4.341358,50.800544,4.33711
51,0,11.454614219755406,"12",50.800544,4.33711,50.798185,4.336239
51,0,21.38121311241153,"12",50.798185,4.336239,50.794352,4.334285
51,0,21.406111690230492,"12",50.794352,4.334285,50.791821,4.332703
51,0,20.581674454299637,"12",50.791821,4.332703,50.788856,4.333542
51,0,15.397948893329323,"12",50.788856,4.333542,50.786916,4.329639
51,0,21.795534382886135,"12",50.786916,4.329639,50.784264,4.327968
51,0,16.33866430129634,"12",50.784264,4.327968,50.780214,4.325869
51,1,21.800035856862287,"12",50.781131,4.326095,50.784768,4.328336
51,1,17.955191537047504,"12",50.784768,4.328336,50.787123,4.329824
51,1,16.83217388605459,"12",50.787123,4.329824,50.78894,4.334006
51,1,14.348997892921535,"12",50.78894,4.334006,50.791224,4.332898
51,1,18.47858862530421,"12",50.791224,4.332898,50.794092,4.334203
51,1,23.280730035532603,"12",50.794092,4.334203,50.797648,4.336207
51,1,18.035724971308795,"12",50.797648,4.336207,50.799531,4.336466
51,1,7.676804054722281,"12",50.799531,4.336466,50.800687,4.337586
51,1,17.42641619244889,"12",50.800687,4.337586,50.803658,4.341653
51,1,21.667397196326323,"12",50.803658,4.341653,50.807578,4.344131
51,1,26.53718815095687,"12",50.807578,4.344131,50.810843,4.346215
51,1,14.438104759419055,"12",50.810843,4.346215,50.814348,4.34751
51,1,15.15089973918018,"12",50.814348,4.34751,50.818079,4.346047
51,1,16.979177005527365,"12",50.818079,4.346047,50.822303,4.343561
51,1,25.60382525778684,"12",50.822303,4.343561,50.826043,4.345887
51,1,25.092083100615426,"12",50.826043,4.345887,50.829944,4.346011
51,1,25.059980560599875,"12",50.829944,4.346011,50.832821,4.342903
51,1,21.48557851510434,"12",50.832821,4.342903,50.836586,4.337506
51,1,15.84654663310792,"12",50.836586,4.337506,50.840381,4.340599
51,1,20.733366627941244,"12",50.840381,4.340599,50.845369,4.338892
51,1,15.321514649649714,"12",50.845369,4.338892,50.847997,4.33778
51,1,12.585293188322918,"12",50.847997,4.33778,50.850667,4.338989
51,1,20.330838569343477,"12",50.850667,4.338989,50.853991,4.342195
51,1,14.025405871103853,"12",50.853991,4.342195,50.855491,4.346631
51,1,16.34550004268944,"12",50.855491,4.346631,50.857741,4.348783
51,1,13.550411253039359,"12",50.857741,4.348783,50.859349,4.344522
51,1,14.114955385417256,"12",50.859349,4.344522,50.860418,4.340473
51,1,14.796431131519077,"12",50.860418,4.340473,50.861667,4.338228
51,1,15.38569068906684,"12",50.861667,4.338228,50.866207,4.338439
51,1,15.11189230555005,"12",50.866207,4.338439,50.867743,4.335639
51,1,20.48424137285862,"12",50.867743,4.335639,50.87088,4.334657
51,1,27.915409264012688,"12",50.87088,4.334657,50.8752,4.333587
51,1,16.358941697508698,"12",50.8752,4.333587,50.877973,4.332833
51,1,15.087098928938609,"12",50.877973,4.332833,50.879195,4.333969
51,1,17.061015080047472,"12",50.879195,4.333969,50.882612,4.335615
51,1,20.384175944006003,"12",50.882612,4.335615,50.886216,4.333964
51,1,22.006544659929855,"12",50.886216,4.333964,50.889219,4.334089
51,1,24.073200648675627,"12",50.889219,4.334089,50.890881,4.330308
51,1,24.133938312380923,"12",50.890881,4.330308,50.893809,4.33186
53,0,16.201360907986782,"12",50.83767,4.285347,50.837586,4.287789
53,0,15.444033539247187,"12",50.837586,4.287789,50.837374,4.290288
53,0,18.478445216175427,"12",50.837374,4.290288,50.839247,4.296546
53,0,21.425164604883523,"12",50.839247,4.296546,50.842438,4.2962
53,0,19.347777719452754,"12",50.842438,4.2962,50.847402,4.299103
53,0,20.84555415089455,"12",50.847402,4.299103,50.851655,4.300702
53,0,21.008306762010314,"12",50.851655,4.300702,50.855561,4.307349
53,0,20.055096417229972,"12",50.855561,4.307349,50.856901,4.3094
53,0,18.62160951745166,"12",50.856901,4.3094,50.858682,4.311784
53,0,22.5393739148876,"12",50.858682,4.311784,50.862379,4.316595
53,0,13.204565678060213,"12",50.862379,4.316595,50.864789,4.318851
53,0,18.47404148075118,"12",50.864789,4.318851,50.868071,4.321206
53,0,17.412007833604246,"12",50.868071,4.321206,50.869995,4.322582
53,0,15.208922866464965,"12",50.869995,4.322582,50.871156,4.323703
53,0,17.044011654400443,"12",50.871156,4.323703,50.872802,4.328702
