Line,Variance,From,To,Speed,Time
34,0,1706,1728,18.765790832694332,1.630922133423E12
34,0,1706,1728,19.128905053598785,1.630941390411E12
34,0,1706,1728,18.857272255507862,1.630992297922E12
34,0,1728,1733,10.53979351761331,1.630916825922E12
34,0,1728,1733,10.312890645530898,1.630922228554E12
34,0,1728,1733,10.19235787898936,1.630941517269E12
34,0,1728,1733,10.504921192393352,1.630946568464E12
34,0,1728,1733,7.285629627429283,1.630947307811E12
34,0,1728,1733,10.116788863109047,1.630951204826E12
34,0,1728,1733,14.9463071297989,1.630992363562E12
34,0,1733,1712,24.9009223710831,1.630915011138E12
34,0,1733,1712,16.59154026599866,1.630921501905E12
34,0,1733,1712,16.555340669582804,1.630925080473E12
34,0,1733,1712,24.265797317436657,1.630927713652E12
34,0,1733,1712,16.101708952687037,1.630928597478E12
34,0,1733,1712,16.152624236599806,1.630937940975E12
34,0,1733,1712,16.378059283940523,1.63093902368E12
34,0,1733,1712,24.700244931498187,1.630940846538E12
34,0,1733,1712,16.221687647235854,1.630941613628E12
34,0,1733,1712,25.06503319329078,1.630942944133E12
34,0,1733,1712,12.480981164014402,1.630944797409E12
34,0,1733,1712,16.238539772904346,1.630946697082E12
34,0,1733,1712,25.188629624854965,1.630947403762E12
34,0,1733,1712,16.64613746246086,1.630951298728E12
34,0,1733,1712,16.325715180949395,1.630957931606E12
34,0,1733,1712,23.592622332236537,1.630992429816E12
34,0,1733,1712,16.1015430890624,1.63099400896E12
34,0,1733,1712,15.44967679443335,1.630994726391E12
34,0,1733,1712,9.46144012396494,1.630996365246E12
34,0,1733,1712,12.472316997271115,1.630998060326E12
34,0,1712,1713,20.15110143801011,1.630936016208E12
34,0,1712,1713,20.35041369024257,1.630938039282E12
34,0,1712,1713,20.092378280346605,1.630939088193E12
34,0,1712,1713,13.423285869621504,1.630941740607E12
34,0,1712,1713,13.394849643484555,1.630944894179E12
34,0,1713,1714,6.944763736287974,1.63091900349E12
34,0,1713,1714,10.042837643036654,1.630924482237E12
34,0,1713,1714,9.694515765557755,1.630939281735E12
34,0,1713,1714,8.195889811980763,1.630945086287E12
34,0,1713,1714,12.068710189251963,1.630995397129E12
34,0,1714,1715,16.828119838056672,1.630917173269E12
34,0,1714,1715,33.17063236186036,1.630919065332E12
34,0,1714,1715,10.828623830266142,1.630920840803E12
34,0,1714,1715,5.321182079341261,1.630922767809E12
34,0,1714,1715,16.132652300813508,1.630923525079E12
34,0,1714,1715,16.21016473230999,1.630924546341E12
34,0,1714,1715,11.225048340228788,1.630925363307E12
34,0,1714,1715,11.02976690867405,1.630928061711E12
34,0,1714,1715,15.516446169926827,1.63093344806E12
34,0,1714,1715,16.662707053862057,1.630935790102E12
34,0,1714,1715,8.236589754361487,1.630937075465E12
34,0,1714,1715,10.603540852457673,1.630937555632E12
34,0,1714,1715,10.738208122351963,1.630939378505E12
34,0,1714,1715,5.391920963465318,1.630939734455E12
34,0,1714,1715,4.657006103955469,1.630943391117E12
34,0,1714,1715,8.157190966252971,1.630944127183E12
34,0,1714,1715,4.085169518178385,1.630945340655E12
34,0,1714,1715,16.393525486298444,1.630944924695E12
34,0,1714,1715,10.670394824664985,1.630946318192E12
34,0,1714,1715,16.419688398697964,1.630947015657E12
34,0,1714,1715,32.733860450464626,1.630951553605E12
34,0,1714,1715,33.49027974732498,1.630965879797E12
34,0,1714,1715,16.473310082434995,1.630990662152E12
34,0,1714,1715,7.996494009188217,1.630995527078E12
34,0,1714,1715,10.482985291447244,1.630996694267E12
34,0,1714,1715,16.286128046391344,1.630998412291E12
34,0,1715,1716,20.984083886976713,1.6309172983E12
34,0,1715,1716,20.47983375779261,1.630922926737E12
34,0,1715,1716,20.949539700805527,1.630924639629E12
34,0,1715,1716,13.86838914458023,1.630925457822E12
34,0,1715,1716,13.70468403663586,1.630934963918E12
34,0,1715,1716,13.530676961826705,1.630935917492E12
34,0,1715,1716,13.593682136375422,1.630936467908E12
34,0,1715,1716,5.79720305700032,1.630939670044E12
34,0,1715,1716,4.556888675663838,1.630940115902E12
34,0,1715,1716,5.917834714101899,1.630941549218E12
34,0,1715,1716,10.526419427892263,1.630942914029E12
34,0,1715,1716,20.984083886976713,1.630946505281E12
34,0,1715,1716,13.748815255357314,1.630947173152E12
34,0,1715,1716,13.588327130609665,1.630947848497E12
34,0,1715,1716,20.317617881390092,1.630950756818E12
34,0,1715,1716,19.75361384049672,1.630992202586E12
34,0,1715,1716,13.675372721676807,1.630993690386E12
34,0,1716,2291B,26.569072627848403,1.630917392715E12
34,0,1716,2291B,24.930343976646885,1.630935030376E12
34,0,1716,2291B,17.45381455028126,1.630949291754E12
34,0,1716,2291B,16.99529988613865,1.630994690857E12
34,0,2291B,1718B,4.249531550462906,1.63091764493E12
34,0,2291B,1718B,11.254337736522688,1.630920203024E12
34,0,2291B,1718B,11.616617532298639,1.630927585437E12
34,0,2291B,1718B,8.406833423535792,1.630935157867E12
34,0,2291B,1718B,16.227279746854634,1.630998670743E12
34,0,1718B,1719,15.51251190249476,1.630936243133E12
34,0,1718B,1719,22.763726129482997,1.630939926663E12
34,0,1718B,1719,23.357360648686534,1.630946823856E12
34,0,1718B,1719,22.61974082073434,1.630998735563E12
34,0,1719,1720B,18.30028400905534,1.630933994067E12
34,0,1719,1720B,18.397211072950697,1.630936339801E12
34,0,1719,1720B,13.994284005602664,1.630945562972E12
34,0,1719,1720B,18.938720395297302,1.630947689466E12
34,0,1719,1720B,18.319512144873173,1.63099400896E12
34,0,1719,1720B,28.70505366798479,1.630998830594E12
34,0,1720B,1731,17.20075339105114,1.630919572943E12
34,0,1720B,1731,17.17221502385997,1.630923332356E12
34,0,1720B,1731,16.81875696421942,1.630924011185E12
34,0,1720B,1731,16.63341496265462,1.630929469541E12
34,0,1720B,1731,8.586378863535822,1.630932356869E12
34,0,1720B,1731,16.377732232202096,1.630934060423E12
34,0,1720B,1731,5.638978222630418,1.630936532524E12
34,0,1720B,1731,6.687223791327476,1.630937813586E12
34,0,1720B,1731,8.614078835773354,1.630937075465E12
34,0,1720B,1731,2.4152762621873887,1.630940978739E12
34,0,1720B,1731,5.672177248884377,1.630944957361E12
34,0,1720B,1731,11.522916246964916,1.630945657285E12
34,0,1720B,1731,17.256471410197406,1.63094612762E12
34,0,1720B,1731,17.1448530455772,1.630947783471E12
34,0,1720B,1731,34.124432442616325,1.630952001304E12
34,0,1720B,1731,16.980106871660293,1.630992526894E12
34,0,1720B,1731,16.739226468277838,1.630993209915E12
34,0,1720B,1731,17.007477425311855,1.630994072859E12
34,0,1720B,1731,4.890604552368447,1.630996068381E12
34,0,1720B,1731,17.6875882946519,1.630997966321E12
34,0,1731,2725,16.543712496095456,1.630924072012E12
34,0,1731,2725,15.748112676056312,1.630928661378E12
34,0,1731,2725,7.976414077362065,1.630937201625E12
34,0,1731,2725,15.475653979238729,1.630943456142E12
34,0,1731,2725,7.805286753641611,1.630945086287E12
34,0,1731,2725,7.944173929518744,1.630945783957E12
34,0,1731,2725,15.354517989563282,1.630948394097E12
34,0,1731,2725,10.589556762217434,1.63095136365E12
34,0,1731,2725,16.351240596006015,1.630952062847E12
34,0,1731,2725,30.902358432624933,1.630992590895E12
34,0,1731,2725,15.378687246886198,1.630994138294E12
34,0,1731,2725,7.648724204765692,1.630996530194E12
34,0,2725,2727,23.364244089111914,1.630928757329E12
34,0,2725,2727,15.285947288045804,1.630935758153E12
34,0,2725,2727,15.483799682202287,1.630948489126E12
34,0,2725,2727,14.983350814129928,1.630994236497E12
34,0,2725,2727,22.2428649171605,1.630995363336E12
34,0,2727,2728,17.718976724252297,1.630915300426E12
34,0,2727,2728,18.471804691239836,1.630918244696E12
34,0,2727,2728,13.842588606686762,1.630928124174E12
34,0,2727,2728,18.233233580091362,1.630928852564E12
34,0,2727,2728,17.925672815864733,1.630929756673E12
34,0,2727,2728,13.490071472964582,1.63093944394E12
34,0,2727,2728,17.849387868384,1.630946350039E12
34,0,2727,2728,18.11643313962588,1.630949835407E12
34,0,2727,2728,26.88157161434146,1.630988240423E12
34,0,2727,2728,18.174835934310934,1.630993465715E12
34,0,2727,2728,17.703260404135158,1.630996365246E12
34,0,2727,2728,9.155986522612592,1.630997712361E12
34,1,2728,2752,13.672280908079047,1.630920203024E12
34,1,2728,2752,13.79088068633162,1.630923815903E12
34,1,2728,2752,20.935893106941293,1.630932577647E12
34,1,2728,2752,20.574638539938373,1.630933994067E12
34,1,2728,2752,41.01382807824361,1.630937013001E12
34,1,2728,2752,13.41271361908588,1.630937779895E12
34,1,2728,2752,13.584554872768624,1.630939056449E12
34,1,2728,2752,42.524772200267805,1.630946033922E12
34,1,2728,2752,13.483829544866152,1.630947816649E12
34,1,2728,2752,10.371391703307207,1.630952062847E12
34,1,2728,2752,20.541530597756633,1.630992493203E12
34,1,2728,2752,20.150829515909372,1.630994657986E12
34,1,2728,2752,9.816244986580621,1.630996332682E12
34,1,2752,2753,14.68012688934503,1.630916639653E12
34,1,2752,2753,6.340357208419337,1.630920426367E12
34,1,2752,2753,14.315060350579245,1.630923914825E12
34,1,2752,2753,14.540990912358167,1.63093787728E12
34,1,2752,2753,22.522058051689864,1.630939119324E12
34,1,2752,2753,22.485580450005557,1.63094612762E12
34,1,2752,2753,21.74294312737993,1.630992558331E12
34,1,2752,2753,13.884035178884828,1.63099479285E12
34,1,2752,2753,14.35977041799339,1.630996431296E12
34,1,2753,1751,12.759049642650185,1.630916732839E12
34,1,2753,1751,12.565681674064681,1.630920520987E12
34,1,2753,1751,9.540415971241496,1.630927617797E12
34,1,2753,1751,17.836790782801764,1.630929371642E12
34,1,2753,1751,11.994721762640733,1.630934900941E12
34,1,2753,1751,7.404743161775696,1.630935758153E12
34,1,2753,1751,34.35123078701029,1.630937975587E12
34,1,2753,1751,9.120695924332038,1.630939281735E12
34,1,2753,1751,9.229516697458509,1.630944542938E12
34,1,2753,1751,9.501380897583429,1.630946252756E12
34,1,2753,1751,18.459033394917018,1.63094954735E12
34,1,2753,1751,12.273565116855233,1.630992655203E12
34,1,2753,1751,9.340818779608288,1.630994920137E12
34,1,2753,1751,12.022131893465996,1.630996530194E12
34,1,2753,1751,9.386094905781027,1.630997966321E12
34,1,1751,1756B,13.353751927359944,1.630915011138E12
34,1,1751,1756B,19.96531817817978,1.630915491304E12
34,1,1751,1756B,13.166111715211722,1.630916418158E12
34,1,1751,1756B,38.65402925861641,1.630919097596E12
34,1,1751,1756B,12.887206142209086,1.630922767809E12
34,1,1751,1756B,12.753963838664811,1.630923657895E12
34,1,1751,1756B,19.51665232155991,1.63093025947E12
34,1,1751,1756B,19.803001095638084,1.630934963918E12
34,1,1751,1756B,18.480707733799623,1.630934611346E12
34,1,1751,1756B,13.457211299825191,1.630935282491E12
34,1,1751,1756B,19.706622422374966,1.630936243133E12
34,1,1751,1756B,19.77066582117945,1.630936595604E12
34,1,1751,1756B,19.485549114885238,1.630937392915E12
34,1,1751,1756B,12.95602073572341,1.630938071846E12
34,1,1751,1756B,12.887605662912057,1.630939378505E12
34,1,1751,1756B,19.362121376783467,1.630939734455E12
34,1,1751,1756B,12.969898914264318,1.630940336373E12
34,1,1751,1756B,19.6749112594065,1.630941549218E12
34,1,1751,1756B,19.867356984690865,1.630946350039E12
34,1,1751,1756B,19.3931330472103,1.630952285979E12
34,1,1751,1756B,20.06392741079185,1.630954297456E12
34,1,1751,1756B,19.270274112302605,1.63095612155E12
34,1,1751,1756B,13.03946551237414,1.630957149359E12
34,1,1751,1756B,19.8351268389662,1.630964910562E12
34,1,1751,1756B,18.97011955827325,1.630991010114E12
34,1,1751,1756B,12.887605662912057,1.630992751973E12
34,1,1751,1756B,19.674600870827284,1.630994983525E12
34,1,1751,1756B,12.739112137122309,1.630996068381E12
34,1,1751,1756B,13.266673049305886,1.630998060326E12
34,1,1756B,1757,12.868027010228918,1.630916513085E12
34,1,1756B,1757,19.20845376063404,1.630923721488E12
34,1,1756B,1757,19.208755818341935,1.630924514391E12
34,1,1756B,1757,18.551495178069715,1.630930325315E12
34,1,1756B,1757,18.380378584970963,1.630935030376E12
34,1,1756B,1757,18.522520773943114,1.630936309081E12
34,1,1756B,1757,12.798725914439292,1.630937651073E12
34,1,1756B,1757,38.11067016098841,1.630939796818E12
34,1,1756B,1757,19.716933804658375,1.630940177855E12
34,1,1756B,1757,12.530242291200793,1.630941677732E12
34,1,1756B,1757,19.36466708941028,1.630952349059E12
34,1,1756B,1757,19.42780437375746,1.630956184425E12
34,1,1756B,1757,12.464649639282039,1.630993209915E12
34,1,1756B,1757,18.696879065709524,1.630996133714E12
34,1,1757,1758B,32.16476572434707,1.630918776773E12
34,1,1757,1758B,15.922606470982274,1.630921088197E12
34,1,1757,1758B,15.63763642848651,1.630925143761E12
34,1,1757,1758B,31.584445689586175,1.630927808885E12
34,1,1757,1758B,15.182282279971377,1.630936016208E12
34,1,1757,1758B,20.941751406432445,1.630936403291E12
34,1,1757,1758B,10.215462043897668,1.630937844204E12
34,1,1757,1758B,12.421832559955176,1.630938896496E12
34,1,1757,1758B,20.78357474691079,1.630939151376E12
34,1,1757,1758B,20.048598168829457,1.630939926663E12
34,1,1757,1758B,15.537513585030482,1.630940304833E12
34,1,1757,1758B,20.672077452613717,1.630943614148E12
34,1,1757,1758B,20.672294054779023,1.630956279863E12
34,1,1757,1758B,20.98764307901792,1.630960148696E12
34,1,1757,1758B,12.738393595041325,1.630995297184E12
34,1,1758B,2290B,23.31273586391556,1.630927871959E12
34,1,1758B,2290B,21.89988459148343,1.630936050001E12
34,1,1758B,2290B,22.374616035796333,1.63093787728E12
34,1,1758B,2290B,21.89988459148343,1.63093921763E12
34,1,1758B,2290B,22.794308066652277,1.630943678769E12
34,1,1758B,2290B,22.797116717493747,1.630944317858E12
34,1,1758B,2290B,23.163154929577452,1.630947752034E12
34,1,1758B,2290B,24.581903939414055,1.630958238402E12
34,1,1758B,2290B,24.41645661497854,1.630960179006E12
34,1,1758B,2290B,11.363204765999257,1.630997014175E12
34,1,2290B,1760,15.579213547826628,1.630916196046E12
34,1,2290B,1760,15.935985610894603,1.630924388641E12
34,1,2290B,1760,11.647168187295572,1.630931874557E12
34,1,2290B,1760,5.1435786680120374,1.63093289929E12
34,1,2290B,1760,15.562761908744923,1.630934963918E12
34,1,2290B,1760,15.512806403201594,1.630936179848E12
34,1,2290B,1760,15.141188318227588,1.630937975587E12
34,1,2290B,1760,15.79964759579662,1.630943967742E12
34,1,2290B,1760,11.647623891762455,1.630943806562E12
34,1,2290B,1760,11.665881357127738,1.630944445451E12
34,1,2290B,1760,15.3167812307059,1.630947595562E12
34,1,2290B,1760,15.430629360480177,1.630947848497E12
34,1,2290B,1760,15.920985752791676,1.630960272498E12
34,1,2290B,1760,12.003038489141911,1.630994950346E12
34,1,2290B,1760,11.526936212063715,1.630996068381E12
34,1,2290B,1760,45.853145215944785,1.630997046637E12
34,1,2290B,1760,4.271375893525864,1.630997395116E12
34,1,1760,1779,17.43318713911591,1.630916858997E12
34,1,1760,1779,17.490028490028507,1.630924482237E12
34,1,1760,1779,11.406775811879358,1.630929533541E12
34,1,1760,1779,17.292687125397116,1.63093025947E12
34,1,1760,1779,34.92257126603884,1.630931463412E12
34,1,1760,1779,17.29322837603094,1.630932963189E12
34,1,1760,1779,17.66110471806676,1.630936339801E12
34,1,1760,1779,16.575714392859837,1.630937813586E12
34,1,1760,1779,17.43236208174922,1.630944031131E12
34,1,1760,1779,17.777599021847568,1.630945117929E12
34,1,1760,1779,17.461009717942655,1.630955774509E12
34,1,1760,1779,17.155765319588287,1.630995622108E12
34,1,1760,1779,6.734928964546275,1.630996694267E12
34,1,1760,1779,17.348886865324847,1.630998862644E12
34,1,1779,1762,15.818497002081447,1.630915138118E12
34,1,1779,1762,11.848229216759995,1.630916005472E12
34,1,1779,1762,12.217328502531364,1.6309172983E12
34,1,1779,1762,7.985575676466894,1.630924233092E12
34,1,1779,1762,12.030090488828678,1.630928188688E12
34,1,1779,1762,6.848932449761018,1.630928852564E12
34,1,1779,1762,16.15645975017715,1.630929628088E12
34,1,1779,1762,12.147473558648104,1.630931589162E12
34,1,1779,1762,23.02010036620099,1.630937975587E12
34,1,1779,1762,15.251350865632292,1.630941872612E12
34,1,1779,1762,9.878964727794802,1.630942944133E12
34,1,1779,1762,12.01051075606994,1.63094527778E12
34,1,1779,1762,12.167308933051887,1.630990662152E12
34,1,1779,1762,16.005456888693292,1.630990912013E12
34,1,1779,1762,15.735231463359352,1.630992526894E12
34,1,1779,1762,16.00528918692371,1.630995749396E12
34,1,1779,1762,11.754956175114845,1.63099780862E12
34,1,1762,1278,13.146781943429389,1.630915202427E12
34,1,1762,1278,13.534881933882984,1.630915491304E12
34,1,1762,1278,26.284163402350327,1.630916068246E12
34,1,1762,1278,13.402923272035519,1.63091736138E12
34,1,1762,1278,13.946362706608172,1.630919664081E12
34,1,1762,1278,13.94613265592268,1.630924325459E12
34,1,1762,1278,8.868175715364611,1.630925112932E12
34,1,1762,1278,13.125962956637851,1.630927524508E12
34,1,1762,1278,13.760459627935754,1.630928250129E12
34,1,1762,1278,13.294802887110228,1.630929010674E12
34,1,1762,1278,26.65709421112374,1.630929659804E12
34,1,1762,1278,13.150053660585144,1.630931715527E12
34,1,1762,1278,2.904081036798375,1.630933542167E12
34,1,1762,1278,6.537000324740599,1.630934189757E12
34,1,1762,1278,8.472950302155684,1.630934480783E12
34,1,1762,1278,13.002020761245685,1.630935189817E12
34,1,1762,1278,13.10520980267544,1.630937328912E12
34,1,1762,1278,13.273512834602412,1.630938039282E12
34,1,1762,1278,8.97416834730921,1.630938770335E12
34,1,1762,1278,6.6690046855033405,1.630939828256E12
34,1,1762,1278,6.64223121341871,1.630940528786E12
34,1,1762,1278,8.8113349522152,1.630943040084E12
34,1,1762,1278,27.612149319050282,1.630946033922E12
34,1,1762,1278,3.8011878481604566,1.630945500199E12
34,1,1762,1278,5.431709197440448,1.630944827822E12
34,1,1762,1278,13.231136637506074,1.630946984014E12
34,1,1762,1278,13.10520980267544,1.63094791301E12
34,1,1762,1278,13.043141005862397,1.630948136042E12
34,1,1762,1278,13.415471033465044,1.630949036159E12
34,1,1762,1278,8.764657585370411,1.630949643812E12
34,1,1762,1278,8.718292343387477,1.630951204826E12
34,1,1762,1278,27.893645661497874,1.630952819592E12
34,1,1762,1278,13.231343704028303,1.630952254337E12
34,1,1762,1278,13.71470006164229,1.630954045956E12
34,1,1762,1278,13.760459627935754,1.630962817369E12
34,1,1762,1278,13.088370796953383,1.630988240423E12
34,1,1762,1278,27.705348014156527,1.630989964691E12
34,1,1762,1278,13.557019386495206,1.630990724515E12
34,1,1762,1278,13.231136637506074,1.630990975912E12
34,1,1762,1278,13.295011951188838,1.630991558273E12
34,1,1762,1278,13.231136637506074,1.630993305047E12
34,1,1762,1278,8.916059225512535,1.63099378521E12
34,1,1762,1278,12.780511549159522,1.630995363336E12
34,1,1762,1278,12.74102807541029,1.630995815753E12
34,1,1762,1278,13.624087920587865,1.630996099409E12
34,1,1762,1278,6.689795853774336,1.630997935E12
34,1,1762,1278,2.388274675638344,1.630998830594E12
34,1,1278,1764,17.723298581233855,1.630915334425E12
34,1,1278,1764,13.882884775146161,1.6309162921E12
34,1,1278,1764,8.320562165615264,1.630918745541E12
34,1,1278,1764,9.206001611101001,1.630924041804E12
34,1,1278,1764,10.684436938295429,1.630923690869E12
34,1,1278,1764,7.040376467595643,1.630924577061E12
34,1,1278,1764,13.916477853023894,1.630928533067E12
34,1,1278,1764,13.860723954991464,1.630930924983E12
34,1,1278,1764,10.962075858185164,1.630934674119E12
34,1,1278,1764,18.680440812022137,1.630936789248E12
34,1,1278,1764,11.15284428969885,1.6309389606E12
34,1,1278,1764,10.85207162942859,1.630939541734E12
34,1,1278,1764,14.052268832899657,1.630940020566E12
34,1,1278,1764,11.066999044102483,1.630943710923E12
34,1,1278,1764,9.478410787382611,1.630946220807E12
34,1,1278,1764,55.62133952962599,1.63094419098E12
34,1,1278,1764,7.841367678761931,1.630945150596E12
34,1,1278,1764,9.283000120533066,1.630945910262E12
34,1,1278,1764,27.90002835092139,1.630948750355E12
34,1,1278,1764,11.31339886187273,1.630948101533E12
34,1,1278,1764,19.590497677504967,1.630960546217E12
34,1,1278,1764,14.293794683924272,1.630988364349E12
34,1,1278,1764,13.961448973801184,1.630990091567E12
34,1,1278,1764,13.503684334906264,1.630991107089E12
34,1,1278,1764,14.225151777970504,1.630993975064E12
34,1,1764,1777B,16.211593971262815,1.630915459559E12
34,1,1764,1777B,16.09276364847928,1.630916418158E12
34,1,1764,1777B,21.14491082875578,1.63091884148E12
34,1,1764,1777B,16.224559719756233,1.630923815903E12
34,1,1764,1777B,16.331534838787594,1.630924701276E12
34,1,1764,1777B,15.810192423097016,1.630928661378E12
34,1,1764,1777B,15.886087487666222,1.630934801817E12
34,1,1764,1777B,12.731721644826035,1.630939151376E12
34,1,1764,1777B,21.370107871228733,1.630939345429E12
34,1,1764,1777B,15.976165950007095,1.630940147544E12
34,1,1764,1777B,15.599381752470306,1.630943840968E12
34,1,1764,1777B,16.39913017469262,1.630946064643E12
34,1,1764,1777B,21.986902942610968,1.630955020622E12
34,1,1764,1777B,21.30144276203878,1.630956216784E12
34,1,1764,1777B,21.69834424335773,1.630965470598E12
34,1,1764,1777B,21.232773021289077,1.630987144328E12
34,1,1764,1777B,20.678908471881034,1.630992234331E12
34,1,1764,1777B,20.919016241299314,1.630991204064E12
34,1,1764,1777B,12.764406523708855,1.630998476591E12
34,1,1777B,1769,19.776694122051676,1.630915843572E12
34,1,1777B,1769,13.456800764250087,1.630917549492E12
34,1,1777B,1769,20.36210790061195,1.630920011634E12
34,1,1777B,1769,19.497180997493206,1.630933706829E12
34,1,1777B,1769,13.018074652153828,1.63093787728E12
34,1,1777B,1769,12.789560655737711,1.630939250501E12
34,1,1777B,1769,19.04666696714293,1.63093941199E12
34,1,1777B,1769,19.74558367728371,1.630940433552E12
34,1,1777B,1769,19.435308906944666,1.630940881457E12
34,1,1777B,1769,19.700478617603192,1.630945910262E12
34,1,1777B,1769,13.486146481570135,1.630946158648E12
34,1,1777B,1769,20.29560874089491,1.630951491447E12
34,1,1777B,1769,20.09773620798986,1.630956311813E12
34,1,1777B,1769,19.87186231327493,1.630957964068E12
34,1,1777B,1769,19.936236259848098,1.630992297922E12
34,1,1777B,1769,12.59227636623692,1.63099626716E12
34,1,1777B,1769,8.007764169356422,1.630997617025E12
34,1,1769,1983,34.993481609266205,1.630929436667E12
34,1,1769,1983,7.1476291150709725,1.630929595595E12
34,1,1769,1983,5.976903892495972,1.630933896887E12
34,1,1769,1983,5.9048862643988835,1.630936563859E12
34,1,1769,1983,5.878697737964011,1.630937586148E12
34,1,1769,1983,8.87439767507265,1.630939378505E12
34,1,1769,1983,3.923971646884887,1.630939701482E12
34,1,1769,1983,7.101870561168348,1.630940593504E12
34,1,1769,1983,5.126166064981947,1.630946380248E12
34,1,1769,1983,9.055646434208635,1.630951616889E12
34,1,1769,1983,18.126031594064138,1.630956374483E12
34,1,1769,1983,9.408925554119865,1.630958115725E12
34,1,1769,1983,11.940865323970899,1.630988616668E12
34,1,1769,1983,3.245474882361511,1.630996099409E12
34,1,1769,1983,2.6596576501907006,1.630996694267E12
34,1,1769,1983,3.946300555142536,1.630997904879E12
34,1,1983,4367B,14.99641297516799,1.630915779468E12
34,1,1983,4367B,29.221980092316382,1.630923428E12
34,1,1983,4367B,9.997769756349104,1.630924104269E12
34,1,1983,4367B,30.394944150499704,1.630924986056E12
34,1,1983,4367B,14.898461538461538,1.630925333199E12
34,1,1983,4367B,14.49379993458861,1.630929659804E12
34,1,1983,4367B,14.244664176819935,1.630932931342E12
34,1,1983,4367B,14.357179882752236,1.63093415791E12
34,1,1983,4367B,14.199023526898783,1.630935061712E12
34,1,1983,4367B,14.177608506878324,1.630935886259E12
34,1,1983,4367B,14.587172011661806,1.630936659402E12
34,1,1983,4367B,7.206886030465187,1.630937651073E12
34,1,1983,4367B,14.587629318452567,1.630940052924E12
34,1,1983,4367B,14.540904048374244,1.630940657505E12
34,1,1983,4367B,9.772163010721073,1.63094046458E12
34,1,1983,4367B,14.753208623969561,1.63094425406E12
34,1,1983,4367B,13.91745528503918,1.630943840968E12
34,1,1983,4367B,14.494477151668068,1.63094663267E12
34,1,1983,4367B,29.698506510084243,1.630948457382E12
34,1,1983,4367B,14.540904048374244,1.63095168089E12
34,1,1983,4367B,14.517540247098466,1.630953325149E12
34,1,1983,4367B,14.831740668727885,1.630952789282E12
34,1,1983,4367B,15.121661277480785,1.630958177268E12
34,1,1983,4367B,14.898700051229506,1.630959711136E12
34,1,1983,4367B,14.379807781451838,1.63099142986E12
34,1,1983,4367B,14.245100260217358,1.63099385054E12
34,1,1983,4367B,9.476618840564951,1.630993177044E12
34,1,1983,4367B,15.384642343489112,1.630997141535E12
34,1,4367B,1776,22.412262550622746,1.630915876546E12
34,1,4367B,1776,12.045060983121836,1.630918685124E12
34,1,4367B,1776,23.750123888645955,1.630921595809E12
34,1,4367B,1776,15.187142339356903,1.630924200834E12
34,1,4367B,1776,11.767863075034297,1.630925457822E12
34,1,4367B,1776,22.34771425088381,1.630935951883E12
34,1,4367B,1776,15.549779987912581,1.630935535631E12
34,1,4367B,1776,11.568195371290637,1.630943967742E12
34,1,4367B,1776,14.764385382059793,1.630948556712E12
34,1,4367B,1776,15.482801068400875,1.630952884003E12
34,1,4367B,1776,15.912874209264215,1.630958269429E12
34,1,4367B,1776,15.77202959648971,1.630993943524E12
34,1,4367B,1776,11.205960022006229,1.630997111356E12
34,1,4367B,1776,11.445054550562668,1.630998830594E12
34,1,1776,6432,24.501764926774282,1.630915939018E12
34,1,1776,6432,24.742562806130476,1.630917960636E12
34,1,1776,6432,12.332116362949062,1.6309216593E12
34,1,1776,6432,23.819731678379085,1.63092036052E12
34,1,1776,6432,8.293999131383524,1.630924295237E12
34,1,1776,6432,12.19478553406222,1.630925522028E12
34,1,1776,6432,12.638060496497383,1.630935597585E12
34,1,1776,6432,11.817828357533113,1.63093989451E12
34,1,1776,6432,24.42837888431296,1.630943999794E12
34,1,1776,6432,24.74490866569745,1.630950342603E12
34,1,1776,6432,12.214379982216103,1.630952948106E12
34,1,1776,6432,12.850668811239292,1.630958330358E12
34,1,1776,6432,12.596582901637744,1.630965816717E12
34,1,1776,6432,8.420842967918166,1.630989837098E12
34,1,1776,6432,24.506366197183066,1.630990504965E12
34,1,1776,6432,11.965560242068568,1.63099400896E12
34,1,1776,6432,23.80814303524185,1.63099626716E12
34,1,1776,6432,12.680017490161765,1.630997173105E12
34,1,6432,4952,12.219781035442582,1.630916100503E12
34,1,6432,4952,12.557965245166995,1.630916356E12
34,1,6432,4952,6.309816509366175,1.630917173269E12
34,1,6432,4952,9.906278636839446,1.63091944617E12
34,1,6432,4952,7.10567120158978,1.630920139131E12
34,1,6432,4952,12.75519220060208,1.630921088197E12
34,1,6432,4952,7.169559063690809,1.630921942511E12
34,1,6432,4952,6.119590183611999,1.630920618782E12
34,1,6432,4952,12.346939158151322,1.630922291634E12
34,1,6432,4952,12.376622786753032,1.630923753847E12
34,1,6432,4952,8.297672074342426,1.630923428E12
34,1,6432,4952,7.211630177865802,1.630924514391E12
34,1,6432,4952,12.83005585140929,1.630925301352E12
34,1,6432,4952,16.94170311294059,1.630924639629E12
34,1,6432,4952,12.076453912631537,1.630929371642E12
34,1,6432,4952,52.1413876150573,1.630928405781E12
34,1,6432,4952,8.315703183781718,1.630932673802E12
34,1,6432,4952,12.408202744716277,1.630931778606E12
34,1,6432,4952,9.874527347020392,1.630932034611E12
34,1,6432,4952,8.456845653744292,1.630935344752E12
34,1,6432,4952,49.78603244605455,1.630934348173E12
